shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
895dd5dc-6ea7-4d4e-b5e0-fd71448be289,44.380526,-79.727776,8,1563.37
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.35587356,-79.64462188,40,8259.18
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3751673027973,-79.6905079299514,76,17759.02
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3721256775931,-79.6921293253976,138,13735.61
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.3879844187087,-79.7063007223897,15,1708.01
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3510368079565,-79.6277804450858,30,6628.09
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3877783455613,-79.706321201575,110,16484.75
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3524222477731,-79.6108376553076,101,21225.65
4182d882-c70a-44a1-afec-35c88a51c655,44.3927638944125,-79.6877634846936,65,7814.37
e3f45360-dc41-408d-9866-59409689dba9,44.412475,-79.66909,57,7684.4
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.41637423,-79.65657733,46,7054.41
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.4148680218976,-79.6534330936332,26,1917.42
e3f45360-dc41-408d-9866-59409689dba9,44.3873564792137,-79.6900658324018,2,114.88
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3861035622574,-79.6932781412316,22,4122.46
93907717-eb30-4895-8129-2e8b7cfe07f8,44.4148130366095,-79.702671748559,31,4175.05
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3597768556335,-79.6936981145162,57,8474.05
e3f45360-dc41-408d-9866-59409689dba9,44.4155640551784,-79.6620979703723,35,6749.56
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.4149981090425,-79.6657632092096,66,8010.8
e3f45360-dc41-408d-9866-59409689dba9,44.4135604449249,-79.6687981288909,62,7922.5
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.4150410243893,-79.663051495734,59,7715.54
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4123895331815,-79.6688631589968,91,8179.32
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.3907566950434,-79.6928683276799,19,3843.76
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4145246991232,-79.7025282503681,165,21884.84
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.34062273,-79.71360782,61,8135.52
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3301973837732,-79.7256958321152,77,9935.6
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4102484726255,-79.7071608538474,29,3170.24
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.375639371612,-79.6919093842452,22,3287.67
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4191153001258,-79.6886317246337,43,7585.28
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3390607439912,-79.6790817188669,117,21306.37
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.377150796482,-79.6933752115592,119,13033.42
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.4152783999013,-79.6591824089994,20,1224.14
863a974c-073c-488e-b1ec-ffe314c0664b,44.4109359032474,-79.6752327487011,90,10307.91
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.38510009,-79.69383166,93,16613.9
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.413907791013,-79.6704061132912,78,7744.29
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3405158424685,-79.7133348711332,45,8112.75
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3404809737492,-79.7265125648089,56,8503.9
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3420197,-79.67023057,37,9034.58
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.339776409862,-79.6803988837602,1,56.58
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4122231491633,-79.668822753524,89,8160.1
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3964425859715,-79.6963538048478,9,2396.1
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.336527844436,-79.6805858136048,11,801.75
e9e6448a-d156-46ca-a881-68311f354235,44.33963864,-79.70053342,23,3164.99
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3376847706845,-79.6788979875385,79,14300.26
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3892838333806,-79.6902003310275,145,15589.01
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3286336558243,-79.6886706166667,27,2248.17
f9e81123-679f-41c6-b74a-2862a878c601,44.3585313924769,-79.697982074748,73,10491.18
e3f45360-dc41-408d-9866-59409689dba9,44.4116936273392,-79.7041308703501,90,12306.25
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.34390649,-79.70586621,49,9098.62
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3907245,-79.71217627,125,17748.47
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3864231935992,-79.6969184098791,7,698.63
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.33288834,-79.6778266,73,12472.43
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3756943569001,-79.6918195302379,70,13143.42
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3642077961092,-79.697139692136,65,11517.33
e3f45360-dc41-408d-9866-59409689dba9,44.4152797410059,-79.6629763938771,39,6828.42
e3f45360-dc41-408d-9866-59409689dba9,44.41169531,-79.65379228,25,5483.42
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3349864682547,-79.6871699206334,14,1352.71
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.36280583,-79.62251539,19,3926.52
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3322009940267,-79.6989421367015,68,12501.32
4182d882-c70a-44a1-afec-35c88a51c655,44.33385271,-79.72055565,144,18314.67
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3875636520279,-79.6910514019,1,16.46
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3289286988335,-79.7145083376472,45,5759.83
e3f45360-dc41-408d-9866-59409689dba9,44.4148009666682,-79.6656197110188,47,7123.67
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3342032631757,-79.690164607177,16,1606.24
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.39018841,-79.69253335,68,8480.82
4182d882-c70a-44a1-afec-35c88a51c655,44.40119904,-79.65592549,32,3454.43
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.357298425275,-79.6489819675077,178,17861.19
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3402780973043,-79.680277379487,114,14967.42
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.32466096,-79.71724085,16,3971.04
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.41822043,-79.69612789,28,3522.95
927ade34-3975-4e7e-b154-c6ced2302ffa,44.4122289976662,-79.6726089937543,56,12775.35
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3305205899787,-79.688620995797,22,2037.55
e3f45360-dc41-408d-9866-59409689dba9,44.4078594093239,-79.6826517392786,75,9461.3
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3276948826131,-79.6883044951144,29,2356.92
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3681091,-79.69473858,69,11992.48
927ade34-3975-4e7e-b154-c6ced2302ffa,44.4012382800627,-79.6965133488323,48,10379.97
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4148841151526,-79.6533740850314,118,10007.03
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3875925283012,-79.6911512437496,94,14776.43
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3788482329662,-79.7223685548504,18,3227.71
e9e6448a-d156-46ca-a881-68311f354235,44.3736943448888,-79.7332257473442,60,9633.36
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4142078419546,-79.6686540012552,97,8414.81
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3711493534535,-79.6754848763636,153,15116.89
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4186016570688,-79.6949858781687,174,22653.64
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3519393713438,-79.6999211430503,120,15104.62
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3985375544438,-79.6979186901314,15,1576.29
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.35587356,-79.64462188,44,8252.96
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.33954493,-79.71003526,46,8396.31
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.33345762,-79.69292148,72,12999.86
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3443915642607,-79.6741400183283,210,25636.83
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3550829204966,-79.7144090959078,55,10006.53
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3947447475639,-79.6605275369005,42,5280.19
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.4155533263417,-79.6616540647539,52,7577.84
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.415373618327,-79.6592481231241,49,7385.49
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.39635486,-79.72676632,62,5576.85
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3870615593828,-79.7203180027198,122,14758.31
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.38510009,-79.69383166,84,18964.24
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.4144428917434,-79.668937603768,69,8310.31
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3998624026693,-79.6500856965831,35,4084.94
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.3966719148559,-79.724028839113,59,5347.83
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3323243756488,-79.6988643526354,41,4460.34
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.391438924756,-79.6768836484482,55,6694.97
93907717-eb30-4895-8129-2e8b7cfe07f8,44.3907630080439,-79.6987718164189,83,10391.16
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.40830721,-79.65458849,30,2657.47
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4119031238946,-79.7036480497228,36,3507.13
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3660035351517,-79.6621234513595,172,16428.67
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.4108677624473,-79.6737319551605,144,13452.23
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.329028,-79.712884,95,12964.17
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.4088424389865,-79.7108390754961,105,8899.15
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4164760062978,-79.6750879094057,34,6109.24
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3715677780847,-79.6767428324665,63,11418.89
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.36875087,-79.69280688,49,6287.89
4182d882-c70a-44a1-afec-35c88a51c655,44.4159596810317,-79.6534733267709,25,1800.58
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.34901936,-79.73412737,64,9738.47
863a974c-073c-488e-b1ec-ffe314c0664b,44.3907896206603,-79.6958883215113,9,752.08
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4180728207931,-79.6962214816927,51,4484.32
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4154218980922,-79.7022171141039,51,8884.84
f9e81123-679f-41c6-b74a-2862a878c601,44.3467173218464,-79.7040699999913,86,11953.76
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3861174217533,-79.6938660558382,94,16732.76
4182d882-c70a-44a1-afec-35c88a51c655,44.3509698866825,-79.7005185419228,121,15223.5
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.32942968,-79.69807287,38,4132.35
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3907177512403,-79.692831116432,67,8417.43
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.4127517588587,-79.7032819511462,35,4411.69
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3421099784786,-79.6781175885023,212,26123.78
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.3873123459406,-79.7196219694389,46,4171.94
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3501101046866,-79.701121431656,53,9893.73
863a974c-073c-488e-b1ec-ffe314c0664b,44.3987144171425,-79.7191995214939,37,4068.48
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3533394082488,-79.6645142401895,31,7426.4
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.4029496254295,-79.7272930876787,90,7417.8
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3383580051874,-79.6792265581624,5,311.86
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4086265211479,-79.7118234462633,62,10038.8
93907717-eb30-4895-8129-2e8b7cfe07f8,44.3944009,-79.71562628,63,7862.97
927ade34-3975-4e7e-b154-c6ced2302ffa,44.4124710484052,-79.6756671501226,54,12530
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.37112665,-79.68556396,63,12131.12
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3390379452132,-79.6803919780488,111,16177.16
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3680332653312,-79.7139659644303,38,7944.64
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.3899566218599,-79.6908232720308,140,14979.44
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.36419828,-79.70730927,74,13117.67
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.33128177,-79.70367789,42,4860.1
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.4029871763579,-79.7269457415906,91,7445.69
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3877106540031,-79.6910255963222,0,0
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3772017584563,-79.6934811588216,39,5190.23
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.3908567640322,-79.6987127779478,11,973.39
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3561345,-79.70982703,54,9624.18
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3926141994528,-79.6910306439319,107,17061.01
f9e81123-679f-41c6-b74a-2862a878c601,44.362192364692,-79.699445479991,67,10001.12
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3905386460765,-79.6853677190935,63,7396.46
863a974c-073c-488e-b1ec-ffe314c0664b,44.4124728091045,-79.703100902027,68,6905.05
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.3967282412486,-79.6965804515231,14,2957.68
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.35279936,-79.63652178,181,18970.38
863a974c-073c-488e-b1ec-ffe314c0664b,44.3907245,-79.71217627,31,3001.75
863a974c-073c-488e-b1ec-ffe314c0664b,44.415197933626,-79.7022104085809,73,7217.4
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3336277532813,-79.693040113649,9,1656.15
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3398600423253,-79.6803571093295,84,14648.71
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.4065169636319,-79.6690931719001,123,20991.35
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3402780973043,-79.680277379487,0,0
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.387778156528,-79.691831412871,95,16212.68
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.33243152,-79.69856992,11,2115.38
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3907257438624,-79.6914313918706,12,3142.08
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3293672400336,-79.6886384301566,25,2166.53
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.33243152,-79.69856992,11,2116.83
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3352372548125,-79.7192410957361,140,18119.58
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.384555,-79.706561,120,16902.83
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3217497659772,-79.7189192306351,17,4318.48
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3950169917951,-79.661702344519,44,5378.62
93907717-eb30-4895-8129-2e8b7cfe07f8,44.4152716943784,-79.7024169386874,30,4120.22
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3952530262025,-79.6622186697852,47,5432.54
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3464338134834,-79.6637997355419,14,2505.77
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3349314829666,-79.719293398815,141,18153.81
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3748655154391,-79.6903632915055,25,1853.72
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.33345762,-79.69292148,177,24253.74
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4158916061107,-79.6618913549433,110,9164.53
f9e81123-679f-41c6-b74a-2862a878c601,44.4144596795669,-79.6688059987087,29,1369.52
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3872694305938,-79.6902021581055,70,8868.69
e3f45360-dc41-408d-9866-59409689dba9,44.3952570495163,-79.6658181944977,18,3069.8
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3774821850072,-79.6935154788349,37,5155.28
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.36787963,-79.69510843,31,4300.41
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3453625944473,-79.7331027527513,61,9323.9
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3221494151443,-79.7262644604602,23,4955.25
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3759075925295,-79.6922460014967,76,13026.95
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.387272112803,-79.7199424934353,121,14720.41
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3347584804748,-79.7193685006719,142,18173.94
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3751458451239,-79.6988563060079,84,14397.63
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.416202420962,-79.6740190490496,33,6019.12
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.37787921,-79.70133002,86,11132.73
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3446047356976,-79.6729865458563,108,13981.77
e3f45360-dc41-408d-9866-59409689dba9,44.4106623179115,-79.7064871911101,91,12525.6
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3754569813881,-79.6913528258415,23,3336.3
e3f45360-dc41-408d-9866-59409689dba9,44.4122931010898,-79.673318992455,71,8484.72
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.4100089152123,-79.673891523654,2,512.4
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3352372548125,-79.7192410957361,67,9149.49
4182d882-c70a-44a1-afec-35c88a51c655,44.39437145,-79.66869622,53,5971.98
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3274132506498,-79.6879933588501,96,19288.58
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4123836015309,-79.7032558789568,38,3569.05
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3565192435097,-79.6989354311786,42,5618.34
93907717-eb30-4895-8129-2e8b7cfe07f8,44.3850673368613,-79.7059292916017,72,9324.06
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3827458848206,-79.7048845711282,90,15388.97
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3345278104858,-79.6882039122703,179,24647.46
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.402665311257,-79.6849651446918,9,1811.75
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3749661371092,-79.698888492518,88,11510.47
50cabe2d-cffc-4408-a655-77cc879c3c26,44.39053858,-79.68510446,136,14421.84
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3755294010359,-79.6917806382048,41,5425.01
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3967228768303,-79.6963591692662,111,18464.03
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4088545089277,-79.710430038597,155,20932.74
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3227207256985,-79.7228768302725,163,21241.86
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.414990062415,-79.6657471159546,159,24710.46
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.330210794819,-79.6885566227768,23,2072.35
e3f45360-dc41-408d-9866-59409689dba9,44.39395278,-79.6942707,99,14757.76
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4123360164366,-79.6719912989134,195,25454.94
93907717-eb30-4895-8129-2e8b7cfe07f8,44.40075877,-79.71489181,58,6873.45
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.4157102355784,-79.6590871905736,22,1274.8
927ade34-3975-4e7e-b154-c6ced2302ffa,44.411864184671,-79.6806265414312,52,12125.78
f9e81123-679f-41c6-b74a-2862a878c601,44.3722824047786,-79.7093200220916,63,8606.41
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.400654,-79.699795,20,1893.16
4182d882-c70a-44a1-afec-35c88a51c655,44.4146158942351,-79.6655459502665,12,623.19
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3226000262856,-79.7219796313035,165,21314.85
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.38667327,-79.70698462,16,1863.5
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4088062291626,-79.7113500363439,61,9996.24
895dd5dc-6ea7-4d4e-b5e0-fd71448be289,44.37803338,-79.73431069,4,874.24
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3927638944125,-79.6877634846936,65,7808.97
e3f45360-dc41-408d-9866-59409689dba9,44.4161930332299,-79.6621382035099,31,6676.04
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3320910234505,-79.699018579663,88,17187.14
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3254243925467,-79.7291719752056,27,5511.06
e3f45360-dc41-408d-9866-59409689dba9,44.4120865709833,-79.6691320639331,59,7739.16
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3493403106535,-79.6283799188364,87,8738.9
e3f45360-dc41-408d-9866-59409689dba9,44.4152864465288,-79.6658369699619,49,7180.34
f9e81123-679f-41c6-b74a-2862a878c601,44.4144580400403,-79.6690018752174,12,781.91
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3394389354848,-79.6804147768268,112,16221.75
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3368532858404,-79.6789100574797,6,477.01
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3985374324741,-79.6980802955011,16,1589.12
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.397829,-79.656562,124,11945.69
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3805708585737,-79.7237618318476,19,3448.81
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4158916061107,-79.6618913549433,112,9191.19
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.35967081,-79.65346446,43,9079.49
e9e6448a-d156-46ca-a881-68311f354235,44.3745902771805,-79.7310044911136,61,9835.94
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4136583455597,-79.6708245379224,77,7701.03
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3345698516861,-79.6886835636441,8,1298.35
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3449875197397,-79.6713807879053,209,25407.78
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3907188749422,-79.6928669148865,18,3852.48
863a974c-073c-488e-b1ec-ffe314c0664b,44.39465327,-79.71557114,34,3514.97
4182d882-c70a-44a1-afec-35c88a51c655,44.3478329090972,-79.7038411917592,127,15663.76
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.4104614425435,-79.6685374842606,0,0
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4156021676872,-79.7018378091764,45,3950.58
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3878340356251,-79.6934288557427,91,15800.36
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.350431,-79.629995,183,19551.93
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3623852349749,-79.6975058136884,36,4949.45
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.3874378017906,-79.6906934146959,145,15419.55
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3396038913491,-79.7179992328882,42,7731.9
4182d882-c70a-44a1-afec-35c88a51c655,44.4143584021544,-79.6631185509633,15,818.29
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3911871305817,-79.7000195068535,91,10284.27
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.4108956701097,-79.6737012072624,1,412.71
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.36649642,-79.66246134,51,10117.16
e9e6448a-d156-46ca-a881-68311f354235,44.3359815678585,-79.682734887763,14,1009.98
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.4146266230718,-79.6730802758384,140,13031.2
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.4082335775038,-79.712640178957,43,5329.01
9c0efc5a-9aac-45f9-9f1c-28c365b845f1,44.4146708795232,-79.663113186545,60,7756.96
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3478329090972,-79.7038411917592,127,15662.6
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4185888332765,-79.6949844727274,54,4605.51
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.4064968470631,-79.6686801116872,124,21024.22
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3402780973043,-79.680277379487,49,11640.63
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4165896279256,-79.6599989997464,114,9393.65
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.35658208,-79.70782268,53,9457.35
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.37141175,-79.70451547,79,14171.83
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3984896,-79.69232901,112,18839.43
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.40018354,-79.68845319,113,19200.15
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3707456809727,-79.6731017335118,60,11114.7
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4121331657726,-79.668882173337,88,8149.04
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.415282423215,-79.6535001488626,119,9988.31
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.4072040485395,-79.6743302971184,4,826.08
927ade34-3975-4e7e-b154-c6ced2302ffa,44.4165434018659,-79.6589870673273,62,14008.28
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.38125324,-79.69361715,92,16186.1
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3868457473364,-79.6910387530104,18,3922.52
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3877106540031,-79.6910255963222,95,16275.74
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3308451372889,-79.6886236780062,104,19714.03
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.38162231,-79.70452881,10,1675.25
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.414421756917,-79.668958230698,80,7872.64
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3704870272327,-79.6930979223768,71,17184.39
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.37959209,-79.69351954,91,16001.35
